game_date,pitcher_name,batter_name,count,recommended_family,recommended_zone,evidence_n,confidence,observed_family,observed_zone,observed_value,recommendation_followed
2025-04-27,Demo Ace,Demo Hitter Delta,3-2,fastball,shadow,9,insufficient,fastball,heart,-0.32,0
2025-04-27,Demo Ace,Demo Hitter Gamma,1-1,fastball,chase,4,insufficient,fastball,shadow,0.03,0
2025-04-27,Demo Lefty,Demo Hitter Gamma,2-2,breaking,shadow,6,insufficient,fastball,waste,0.03,0
2025-04-27,Demo Ace,Demo Hitter Beta,3-0,fastball,shadow,10,insufficient,breaking,heart,0.03,0
2025-04-27,Demo Lefty,Demo Hitter Alpha,2-0,fastball,chase,10,insufficient,fastball,shadow,0.03,0
2025-04-27,Demo Ace,Demo Hitter Delta,3-2,offspeed,chase,5,insufficient,fastball,waste,-0.04,0
2025-04-27,Demo Ace,Demo Hitter Alpha,0-2,fastball,chase,4,insufficient,fastball,chase,0.03,1
2025-04-27,Demo Lefty,Demo Hitter Gamma,0-0,fastball,chase,5,insufficient,offspeed,waste,0.08,0
2025-04-27,Demo Lefty,Demo Hitter Delta,2-0,fastball,shadow,9,insufficient,fastball,shadow,0.03,1
2025-04-27,Demo Lefty,Demo Hitter Delta,3-0,fastball,shadow,15,weak,fastball,shadow,0.08,1
2025-04-27,Demo Ace,Demo Hitter Delta,2-1,breaking,chase,4,insufficient,breaking,heart,0.03,0
2025-04-27,Demo Lefty,Demo Hitter Beta,1-0,fastball,heart,6,insufficient,fastball,waste,0.03,0
2025-04-27,Demo Lefty,Demo Hitter Delta,0-1,fastball,shadow,10,insufficient,breaking,chase,-0.04,0
2025-04-27,Demo Ace,Demo Hitter Gamma,0-0,fastball,shadow,10,insufficient,offspeed,chase,-0.04,0
2025-04-27,Demo Ace,Demo Hitter Beta,2-1,breaking,chase,4,insufficient,fastball,shadow,0.08,0
2025-04-27,Demo Lefty,Demo Hitter Gamma,0-2,fastball,chase,9,insufficient,fastball,heart,-0.04,0
2025-04-27,Demo Ace,Demo Hitter Beta,0-1,breaking,chase,4,insufficient,fastball,chase,0.03,0
2025-04-27,Demo Lefty,Demo Hitter Delta,1-1,breaking,chase,5,insufficient,fastball,shadow,0.03,0
2025-04-27,Demo Ace,Demo Hitter Beta,3-1,breaking,shadow,6,insufficient,offspeed,heart,0.03,0
2025-04-27,Demo Ace,Demo Hitter Beta,3-2,breaking,chase,7,insufficient,breaking,shadow,0.03,0
2025-04-27,Demo Ace,Demo Hitter Delta,1-2,breaking,shadow,6,insufficient,fastball,shadow,0.03,0
2025-04-27,Demo Lefty,Demo Hitter Beta,3-0,breaking,chase,6,insufficient,breaking,waste,-0.04,0
2025-04-27,Demo Lefty,Demo Hitter Alpha,0-1,breaking,chase,8,insufficient,fastball,chase,0.08,0
2025-04-27,Demo Ace,Demo Hitter Delta,0-0,breaking,shadow,10,insufficient,fastball,heart,-0.04,0
2025-04-27,Demo Ace,Demo Hitter Delta,1-1,fastball,chase,6,insufficient,fastball,shadow,0.08,0
2025-04-27,Demo Ace,Demo Hitter Delta,0-1,fastball,chase,5,insufficient,offspeed,chase,0.08,0
2025-04-27,Demo Ace,Demo Hitter Beta,2-0,fastball,chase,6,insufficient,fastball,heart,-0.42,0
2025-04-27,Demo Lefty,Demo Hitter Gamma,2-1,fastball,shadow,13,insufficient,fastball,shadow,-0.04,1
2025-04-27,Demo Lefty,Demo Hitter Gamma,0-1,breaking,shadow,11,insufficient,offspeed,chase,0.08,0
2025-04-27,Demo Lefty,Demo Hitter Alpha,0-2,breaking,shadow,7,insufficient,breaking,heart,-0.42,0
2025-04-27,Demo Ace,Demo Hitter Alpha,3-1,fastball,shadow,14,insufficient,offspeed,chase,0.08,0
2025-04-27,Demo Ace,Demo Hitter Beta,0-2,breaking,shadow,4,insufficient,fastball,heart,-0.04,0
2025-04-27,Demo Ace,Demo Hitter Gamma,1-0,fastball,chase,6,insufficient,fastball,shadow,0.03,0
2025-04-27,Demo Lefty,Demo Hitter Alpha,2-1,breaking,chase,4,insufficient,fastball,shadow,-0.04,0
2025-04-27,Demo Ace,Demo Hitter Beta,3-2,fastball,chase,4,insufficient,fastball,shadow,0.08,0
2025-04-27,Demo Ace,Demo Hitter Beta,3-1,breaking,shadow,6,insufficient,breaking,shadow,0.08,1
2025-04-27,Demo Ace,Demo Hitter Gamma,3-1,fastball,shadow,15,weak,offspeed,shadow,0.08,0
2025-04-27,Demo Ace,Demo Hitter Beta,2-1,breaking,shadow,10,insufficient,fastball,chase,0.03,0
2025-04-27,Demo Ace,Demo Hitter Alpha,1-0,fastball,shadow,11,insufficient,fastball,shadow,-0.04,1
2025-04-27,Demo Lefty,Demo Hitter Alpha,3-2,breaking,chase,6,insufficient,offspeed,shadow,-0.04,0
2025-04-27,Demo Ace,Demo Hitter Gamma,0-0,fastball,shadow,10,insufficient,fastball,heart,-0.04,0
2025-04-27,Demo Lefty,Demo Hitter Beta,0-1,breaking,chase,4,insufficient,breaking,chase,0.03,1
2025-04-27,Demo Lefty,Demo Hitter Gamma,0-1,offspeed,shadow,3,insufficient,offspeed,heart,-0.04,0
2025-04-27,Demo Ace,Demo Hitter Delta,0-0,breaking,shadow,10,insufficient,fastball,shadow,0.08,0
2025-04-27,Demo Lefty,Demo Hitter Gamma,0-2,fastball,chase,9,insufficient,breaking,heart,-1.4,0
2025-04-27,Demo Ace,Demo Hitter Beta,2-2,fastball,chase,8,insufficient,fastball,waste,0.08,0
2025-04-27,Demo Lefty,Demo Hitter Alpha,2-2,breaking,chase,2,insufficient,fastball,chase,0.08,0
2025-04-27,Demo Lefty,Demo Hitter Delta,2-2,breaking,shadow,8,insufficient,offspeed,shadow,-0.04,0
2025-04-27,Demo Ace,Demo Hitter Beta,1-0,fastball,heart,6,insufficient,fastball,chase,-0.04,0
2025-04-27,Demo Lefty,Demo Hitter Alpha,3-0,offspeed,shadow,6,insufficient,fastball,chase,0.08,0
2025-04-27,Demo Ace,Demo Hitter Beta,1-2,breaking,shadow,4,insufficient,breaking,heart,0.03,0
2025-04-27,Demo Ace,Demo Hitter Beta,3-1,fastball,shadow,6,insufficient,offspeed,heart,-0.55,0
2025-04-27,Demo Ace,Demo Hitter Alpha,2-2,breaking,chase,2,insufficient,fastball,heart,-0.04,0
2025-04-27,Demo Ace,Demo Hitter Delta,3-2,fastball,shadow,9,insufficient,offspeed,waste,-0.04,0
2025-04-27,Demo Ace,Demo Hitter Gamma,2-1,fastball,shadow,13,insufficient,offspeed,heart,-0.42,0
2025-04-27,Demo Lefty,Demo Hitter Beta,2-2,fastball,chase,8,insufficient,offspeed,heart,-0.42,0
2025-04-27,Demo Ace,Demo Hitter Gamma,1-2,breaking,shadow,9,insufficient,fastball,heart,-0.04,0
2025-04-27,Demo Lefty,Demo Hitter Gamma,2-2,breaking,shadow,6,insufficient,fastball,heart,-0.04,0
2025-04-27,Demo Ace,Demo Hitter Gamma,2-1,fastball,shadow,13,insufficient,breaking,heart,0.03,0
2025-04-27,Demo Lefty,Demo Hitter Alpha,2-1,breaking,shadow,6,insufficient,breaking,chase,0.08,0
2025-04-27,Demo Ace,Demo Hitter Gamma,3-0,breaking,chase,3,insufficient,breaking,shadow,0.08,0
2025-04-27,Demo Ace,Demo Hitter Beta,1-1,fastball,chase,7,insufficient,offspeed,waste,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,2-2,fastball,chase,4,insufficient,breaking,heart,0.03,0
2025-04-28,Demo Rookie,Demo Hitter Gamma,0-1,breaking,shadow,11,insufficient,fastball,chase,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Delta,3-1,fastball,shadow,11,insufficient,offspeed,chase,0.03,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,0-0,fastball,chase,9,insufficient,breaking,waste,0.03,0
2025-04-28,Demo Power Arm,Demo Hitter Gamma,3-0,fastball,shadow,12,insufficient,fastball,heart,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,1-2,breaking,chase,7,insufficient,fastball,shadow,0.08,0
2025-04-28,Demo Rookie,Demo Hitter Gamma,0-1,fastball,shadow,6,insufficient,fastball,shadow,0.08,1
2025-04-28,Demo Power Arm,Demo Hitter Gamma,0-2,fastball,shadow,8,insufficient,breaking,chase,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,3-1,fastball,shadow,6,insufficient,fastball,heart,-0.32,0
2025-04-28,Demo Power Arm,Demo Hitter Gamma,1-1,fastball,chase,4,insufficient,offspeed,heart,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,1-2,breaking,shadow,4,insufficient,fastball,heart,-0.42,0
2025-04-28,Demo Power Arm,Demo Hitter Delta,3-2,offspeed,chase,5,insufficient,breaking,chase,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,0-1,fastball,chase,12,insufficient,breaking,shadow,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,2-0,fastball,shadow,12,insufficient,breaking,heart,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,3-0,breaking,shadow,8,insufficient,fastball,shadow,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,1-0,fastball,heart,6,insufficient,offspeed,heart,-1.4,0
2025-04-28,Demo Power Arm,Demo Hitter Gamma,3-0,fastball,shadow,12,insufficient,breaking,heart,-0.42,0
2025-04-28,Demo Ace,Demo Hitter Beta,2-2,fastball,shadow,6,insufficient,offspeed,heart,-0.32,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,3-0,fastball,shadow,11,insufficient,fastball,heart,-0.42,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,3-1,fastball,chase,8,insufficient,fastball,shadow,0.08,0
2025-04-28,Demo Lefty,Demo Hitter Alpha,1-1,breaking,shadow,10,insufficient,fastball,chase,0.03,0
2025-04-28,Demo Ace,Demo Hitter Gamma,2-2,fastball,chase,6,insufficient,fastball,waste,0.03,0
2025-04-28,Demo Rookie,Demo Hitter Beta,0-2,breaking,shadow,4,insufficient,fastball,shadow,0.03,0
2025-04-28,Demo Power Arm,Demo Hitter Delta,3-1,fastball,shadow,11,insufficient,fastball,chase,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,1-2,fastball,shadow,11,insufficient,offspeed,chase,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,0-2,breaking,shadow,4,insufficient,offspeed,shadow,0.03,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,3-1,breaking,shadow,7,insufficient,breaking,chase,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Gamma,3-2,breaking,chase,6,insufficient,breaking,shadow,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Delta,2-1,breaking,shadow,5,insufficient,fastball,shadow,0.08,0
2025-04-28,Demo Rookie,Demo Hitter Gamma,0-1,breaking,shadow,11,insufficient,fastball,shadow,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Delta,3-1,fastball,shadow,11,insufficient,offspeed,chase,-1.4,0
2025-04-28,Demo Power Arm,Demo Hitter Delta,0-2,breaking,shadow,4,insufficient,breaking,chase,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Gamma,2-2,fastball,chase,6,insufficient,breaking,shadow,-0.32,0
2025-04-28,Demo Rookie,Demo Hitter Beta,0-0,breaking,shadow,5,insufficient,fastball,heart,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,2-0,fastball,shadow,12,insufficient,fastball,chase,0.03,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,2-0,fastball,waste,7,insufficient,fastball,chase,0.03,0
2025-04-28,Demo Rookie,Demo Hitter Alpha,1-1,breaking,shadow,2,insufficient,fastball,chase,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Delta,0-2,fastball,chase,7,insufficient,fastball,shadow,0.03,0
2025-04-28,Demo Rookie,Demo Hitter Beta,0-2,breaking,shadow,5,insufficient,breaking,heart,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Gamma,2-2,breaking,shadow,6,insufficient,fastball,shadow,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Gamma,3-1,fastball,shadow,15,weak,fastball,waste,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Delta,3-0,fastball,shadow,17,weak,breaking,heart,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,3-2,breaking,chase,7,insufficient,fastball,heart,0.03,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,0-1,fastball,chase,12,insufficient,fastball,heart,-0.42,0
2025-04-28,Demo Power Arm,Demo Hitter Gamma,1-0,fastball,chase,11,insufficient,breaking,shadow,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,1-1,breaking,shadow,10,insufficient,fastball,chase,0.03,0
2025-04-28,Demo Power Arm,Demo Hitter Gamma,1-0,breaking,chase,5,insufficient,fastball,chase,0.03,0
2025-04-28,Demo Power Arm,Demo Hitter Delta,3-1,breaking,shadow,7,insufficient,fastball,waste,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,2-2,fastball,chase,8,insufficient,breaking,shadow,0.03,0
2025-04-28,Demo Ace,Demo Hitter Alpha,3-0,breaking,shadow,8,insufficient,breaking,heart,-0.55,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,2-0,fastball,shadow,12,insufficient,fastball,chase,0.03,0
2025-04-28,Demo Rookie,Demo Hitter Alpha,0-2,fastball,chase,5,insufficient,fastball,heart,-0.42,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,0-0,breaking,chase,7,insufficient,breaking,waste,0.03,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,3-1,breaking,shadow,4,insufficient,breaking,chase,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,2-2,fastball,chase,4,insufficient,fastball,chase,-0.42,1
2025-04-28,Demo Rookie,Demo Hitter Gamma,1-2,breaking,shadow,9,insufficient,offspeed,shadow,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,0-2,breaking,shadow,5,insufficient,fastball,waste,0.03,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,3-1,fastball,shadow,14,insufficient,fastball,chase,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,2-0,fastball,chase,10,insufficient,breaking,waste,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Delta,3-1,breaking,shadow,7,insufficient,fastball,shadow,0.08,0
2025-04-28,Demo Rookie,Demo Hitter Delta,1-2,breaking,shadow,6,insufficient,fastball,heart,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,0-1,breaking,shadow,8,insufficient,fastball,chase,-0.04,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,1-1,breaking,shadow,2,insufficient,breaking,chase,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Beta,2-1,breaking,chase,4,insufficient,fastball,heart,-0.42,0
2025-04-28,Demo Rookie,Demo Hitter Beta,2-1,breaking,shadow,10,insufficient,breaking,heart,0.03,0
2025-04-28,Demo Rookie,Demo Hitter Alpha,0-2,breaking,shadow,8,insufficient,fastball,chase,0.08,0
2025-04-28,Demo Power Arm,Demo Hitter Gamma,1-2,fastball,shadow,5,insufficient,offspeed,chase,0.03,0
2025-04-28,Demo Power Arm,Demo Hitter Gamma,1-1,fastball,chase,4,insufficient,offspeed,waste,-1.4,0
2025-04-28,Demo Power Arm,Demo Hitter Alpha,3-1,fastball,shadow,14,insufficient,breaking,waste,0.03,0
2025-04-28,Demo Ace,Demo Hitter Beta,3-0,fastball,shadow,11,insufficient,breaking,heart,0.08,0
2025-04-28,Demo Lefty,Demo Hitter Beta,0-1,breaking,chase,5,insufficient,fastball,chase,-0.04,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,0-2,fastball,shadow,8,insufficient,fastball,heart,-0.55,0
2025-04-28,Demo Lefty,Demo Hitter Alpha,0-0,fastball,chase,9,insufficient,fastball,heart,-0.55,0
2025-04-28,Demo Ace,Demo Hitter Alpha,1-0,fastball,shadow,13,insufficient,fastball,chase,0.08,0
2025-04-28,Demo Lefty,Demo Hitter Beta,2-1,breaking,shadow,10,insufficient,fastball,shadow,-0.42,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,0-1,breaking,shadow,11,insufficient,fastball,chase,0.08,0
2025-04-28,Demo Ace,Demo Hitter Alpha,2-0,fastball,chase,10,insufficient,offspeed,waste,0.03,0
2025-04-28,Demo Ace,Demo Hitter Alpha,2-1,breaking,shadow,6,insufficient,fastball,chase,0.08,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,0-0,fastball,chase,5,insufficient,fastball,heart,-0.32,0
2025-04-28,Demo Lefty,Demo Hitter Alpha,1-1,breaking,shadow,2,insufficient,offspeed,chase,0.03,0
2025-04-28,Demo Ace,Demo Hitter Beta,1-0,fastball,chase,8,insufficient,fastball,heart,0.03,0
2025-04-28,Demo Lefty,Demo Hitter Beta,1-2,breaking,shadow,4,insufficient,fastball,heart,-0.04,0
2025-04-28,Demo Ace,Demo Hitter Alpha,1-2,fastball,chase,3,insufficient,offspeed,chase,0.08,0
2025-04-28,Demo Ace,Demo Hitter Gamma,3-1,fastball,chase,8,insufficient,offspeed,shadow,0.03,0
2025-04-28,Demo Lefty,Demo Hitter Beta,0-0,breaking,shadow,5,insufficient,fastball,heart,-0.04,0
2025-04-28,Demo Lefty,Demo Hitter Alpha,3-0,fastball,chase,5,insufficient,fastball,heart,-1.4,0
2025-04-28,Demo Ace,Demo Hitter Beta,3-2,breaking,chase,7,insufficient,fastball,waste,0.03,0
2025-04-28,Demo Ace,Demo Hitter Beta,1-0,fastball,chase,8,insufficient,offspeed,heart,0.03,0
2025-04-28,Demo Ace,Demo Hitter Delta,1-0,fastball,chase,6,insufficient,breaking,waste,-0.04,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,0-1,breaking,shadow,11,insufficient,fastball,chase,-0.04,0
2025-04-28,Demo Lefty,Demo Hitter Alpha,2-2,fastball,chase,4,insufficient,offspeed,chase,0.08,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,3-0,breaking,shadow,4,insufficient,fastball,shadow,0.03,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,0-1,fastball,shadow,6,insufficient,fastball,shadow,0.08,1
2025-04-28,Demo Ace,Demo Hitter Gamma,0-1,breaking,shadow,11,insufficient,fastball,waste,-0.04,0
2025-04-28,Demo Ace,Demo Hitter Delta,2-1,breaking,shadow,5,insufficient,fastball,shadow,-0.32,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,2-0,offspeed,shadow,6,insufficient,breaking,shadow,0.08,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,1-2,fastball,shadow,5,insufficient,fastball,heart,-0.32,0
2025-04-28,Demo Lefty,Demo Hitter Alpha,1-0,fastball,chase,5,insufficient,fastball,heart,0.08,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,1-1,breaking,chase,6,insufficient,breaking,heart,-0.04,0
2025-04-28,Demo Ace,Demo Hitter Gamma,0-2,fastball,chase,9,insufficient,breaking,waste,-0.04,0
2025-04-28,Demo Ace,Demo Hitter Delta,3-1,fastball,shadow,11,insufficient,fastball,waste,0.03,0
2025-04-28,Demo Ace,Demo Hitter Beta,1-2,fastball,shadow,11,insufficient,offspeed,heart,-0.04,0
2025-04-28,Demo Ace,Demo Hitter Beta,0-1,fastball,shadow,8,insufficient,fastball,waste,-0.42,0
2025-04-28,Demo Ace,Demo Hitter Gamma,3-0,fastball,shadow,12,insufficient,breaking,heart,0.03,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,0-2,fastball,shadow,8,insufficient,fastball,shadow,0.08,1
2025-04-28,Demo Ace,Demo Hitter Delta,0-2,fastball,chase,7,insufficient,breaking,chase,0.08,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,3-0,breaking,shadow,4,insufficient,breaking,chase,-0.04,0
2025-04-28,Demo Ace,Demo Hitter Gamma,3-0,breaking,shadow,4,insufficient,fastball,shadow,0.03,0
2025-04-28,Demo Lefty,Demo Hitter Delta,1-1,breaking,chase,5,insufficient,offspeed,waste,0.03,0
2025-04-28,Demo Lefty,Demo Hitter Delta,0-0,fastball,shadow,11,insufficient,fastball,shadow,-0.32,1
2025-04-28,Demo Lefty,Demo Hitter Gamma,3-0,fastball,shadow,12,insufficient,fastball,heart,-0.32,0
2025-04-28,Demo Lefty,Demo Hitter Delta,1-0,fastball,chase,6,insufficient,breaking,chase,0.08,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,3-2,breaking,chase,6,insufficient,fastball,chase,-0.04,0
2025-04-28,Demo Lefty,Demo Hitter Alpha,1-2,breaking,chase,7,insufficient,fastball,chase,0.08,0
2025-04-28,Demo Lefty,Demo Hitter Delta,3-0,fastball,chase,7,insufficient,fastball,chase,0.03,1
2025-04-28,Demo Lefty,Demo Hitter Beta,3-0,breaking,chase,6,insufficient,fastball,shadow,0.03,0
2025-04-28,Demo Ace,Demo Hitter Gamma,3-0,fastball,shadow,12,insufficient,breaking,chase,0.08,0
2025-04-28,Demo Lefty,Demo Hitter Delta,0-0,breaking,shadow,6,insufficient,breaking,waste,0.03,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,1-1,breaking,chase,6,insufficient,fastball,shadow,-0.04,0
2025-04-28,Demo Ace,Demo Hitter Beta,3-0,fastball,shadow,11,insufficient,offspeed,waste,-0.04,0
2025-04-28,Demo Ace,Demo Hitter Alpha,1-0,fastball,chase,5,insufficient,fastball,shadow,0.03,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,0-1,breaking,shadow,11,insufficient,fastball,chase,0.03,0
2025-04-28,Demo Ace,Demo Hitter Gamma,2-1,fastball,shadow,14,insufficient,fastball,shadow,0.08,1
2025-04-28,Demo Ace,Demo Hitter Gamma,3-0,breaking,shadow,4,insufficient,offspeed,heart,-1.4,0
2025-04-28,Demo Lefty,Demo Hitter Beta,3-1,fastball,shadow,6,insufficient,offspeed,chase,0.03,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,1-0,breaking,chase,5,insufficient,fastball,chase,0.08,0
2025-04-28,Demo Ace,Demo Hitter Gamma,1-0,fastball,chase,11,insufficient,fastball,shadow,-0.04,0
2025-04-28,Demo Ace,Demo Hitter Delta,0-2,breaking,shadow,4,insufficient,offspeed,heart,-0.04,0
2025-04-28,Demo Ace,Demo Hitter Gamma,2-1,fastball,shadow,8,insufficient,fastball,shadow,0.08,1
2025-04-28,Demo Ace,Demo Hitter Delta,3-1,fastball,shadow,11,insufficient,breaking,heart,0.03,0
2025-04-28,Demo Ace,Demo Hitter Alpha,1-1,breaking,shadow,10,insufficient,breaking,waste,0.03,0
2025-04-28,Demo Lefty,Demo Hitter Alpha,2-2,fastball,chase,6,insufficient,fastball,chase,0.03,1
2025-04-28,Demo Ace,Demo Hitter Delta,3-0,fastball,shadow,17,weak,breaking,chase,0.08,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,1-2,breaking,shadow,9,insufficient,offspeed,chase,0.03,0
2025-04-28,Demo Lefty,Demo Hitter Alpha,3-1,fastball,shadow,14,insufficient,fastball,heart,-0.04,0
2025-04-28,Demo Ace,Demo Hitter Gamma,2-0,fastball,chase,8,insufficient,fastball,waste,0.03,0
2025-04-28,Demo Ace,Demo Hitter Beta,0-1,fastball,shadow,8,insufficient,fastball,chase,0.03,0
2025-04-28,Demo Lefty,Demo Hitter Beta,0-0,breaking,shadow,5,insufficient,fastball,chase,0.03,0
2025-04-28,Demo Ace,Demo Hitter Beta,1-2,fastball,shadow,11,insufficient,fastball,shadow,-0.32,1
2025-04-28,Demo Ace,Demo Hitter Gamma,3-2,breaking,chase,6,insufficient,offspeed,heart,-0.32,0
2025-04-28,Demo Lefty,Demo Hitter Gamma,2-0,fastball,chase,8,insufficient,fastball,chase,0.03,1
2025-04-28,Demo Ace,Demo Hitter Beta,3-2,fastball,shadow,5,insufficient,fastball,chase,0.03,0
2025-04-29,Demo Power Arm,Demo Hitter Alpha,0-1,fastball,chase,12,insufficient,breaking,chase,-0.04,0
2025-04-29,Demo Power Arm,Demo Hitter Beta,2-1,breaking,chase,4,insufficient,breaking,waste,-0.04,0
2025-04-29,Demo Rookie,Demo Hitter Gamma,2-1,fastball,shadow,15,weak,breaking,waste,0.08,0
2025-04-29,Demo Rookie,Demo Hitter Beta,0-1,breaking,chase,5,insufficient,breaking,heart,-0.04,0
2025-04-29,Demo Power Arm,Demo Hitter Gamma,3-2,breaking,shadow,5,insufficient,fastball,heart,-0.42,0
2025-04-29,Demo Power Arm,Demo Hitter Alpha,3-0,breaking,shadow,8,insufficient,breaking,chase,0.08,0
2025-04-29,Demo Power Arm,Demo Hitter Delta,1-2,breaking,shadow,6,insufficient,fastball,chase,0.03,0
2025-04-29,Demo Power Arm,Demo Hitter Gamma,1-2,breaking,shadow,9,insufficient,fastball,shadow,0.08,0
2025-04-29,Demo Power Arm,Demo Hitter Alpha,2-1,fastball,chase,8,insufficient,fastball,waste,0.03,0
2025-04-29,Demo Power Arm,Demo Hitter Gamma,2-2,breaking,shadow,6,insufficient,fastball,chase,0.03,0
2025-04-29,Demo Power Arm,Demo Hitter Gamma,2-0,breaking,shadow,6,insufficient,breaking,heart,0.03,0
2025-04-29,Demo Rookie,Demo Hitter Alpha,0-2,breaking,shadow,8,insufficient,fastball,chase,0.08,0
2025-04-29,Demo Power Arm,Demo Hitter Alpha,2-0,fastball,chase,10,insufficient,breaking,heart,0.08,0
2025-04-29,Demo Power Arm,Demo Hitter Beta,2-1,breaking,chase,4,insufficient,breaking,heart,0.03,0
2025-04-29,Demo Power Arm,Demo Hitter Alpha,3-1,fastball,shadow,14,insufficient,fastball,heart,-0.04,0
2025-04-29,Demo Power Arm,Demo Hitter Beta,1-2,breaking,shadow,4,insufficient,breaking,chase,0.03,0
2025-04-29,Demo Rookie,Demo Hitter Delta,1-0,fastball,chase,6,insufficient,fastball,waste,0.08,0
2025-04-29,Demo Power Arm,Demo Hitter Gamma,1-0,breaking,shadow,8,insufficient,fastball,heart,-0.04,0
2025-04-29,Demo Ace,Demo Hitter Alpha,0-1,fastball,chase,12,insufficient,breaking,shadow,0.08,0
2025-04-29,Demo Lefty,Demo Hitter Gamma,1-1,breaking,chase,6,insufficient,fastball,heart,-0.04,0
